382|chemrxiv_10_26434_12016779_v2_f1_s2|Nickel Sulfide (NiS)|SEM-EDX|electrolyzed at -1.0 VSHE|"Fig. 1. | NiS electroreduction characterized by (a) XRD patterns, (b) thermodynamic calculation, (c and d) SEM-EDX mapping data, and (e and f) nickel K-edge XANES spectra. (c) presents the EDX mapping data for the NiS electrolyzed at –1.0 VSHE. In (d), the S signal intensities (2.3 keV) for NiS before (blue) and after the electrolysis at –0.5 VSHE (green) or –1.0 VSHE (red) are matched with each other for comparison. (e) The first derivative XANES spectra is shown."|Thioester Synthesis through Geoelectrochemical CO2 Fixation on Ni Sulfides|Norio Kitadai, Ryuhei Nakamura, Masahiro Yamamoto, Satoshi Okada, Wataru Takahagi, Yuko Nakano, Yoshio Takahashi, Ken Takai, Yoshi Oono|10.26434/chemrxiv.12016779.v2
383|chemrxiv_10_26434_12016779_v2_f1_s3|Nickel sulfide (NiS)|SEM-EDX|electrolyzed at -1.0 VSHE, SEM mapping data, EDX elemental distribution|"Fig. 1. | NiS electroreduction characterized by (a) XRD patterns, (b) thermodynamic calculation, (c and d) SEM-EDX mapping data, and (e and f) nickel K-edge XANES spectra. (c) presents the EDX mapping data for the NiS electrolyzed at –1.0 VSHE. In (d), the S signal intensities (2.3 keV) for NiS before (blue) and after the electrolysis at –0.5 VSHE (green) or –1.0 VSHE (red) are matched with each other for comparison. (e) The first derivative XANES spectra is shown."|Thioester Synthesis through Geoelectrochemical CO2 Fixation on Ni Sulfides|Norio Kitadai, Ryuhei Nakamura, Masahiro Yamamoto, Satoshi Okada, Wataru Takahagi, Yuko Nakano, Yoshio Takahashi, Ken Takai, Yoshi Oono|10.26434/chemrxiv.12016779.v2
384|chemrxiv_10_26434_12016779_v2_f1_s4|Nickel Sulfide (NiS)|SEM-EDX|electrolyzed at –1.0 VSHE, EDX mapping data|"Fig. 1. | NiS electroreduction characterized by (a) XRD patterns, (b) thermodynamic calculation, (c and d) SEM-EDX mapping data, and (e and f) nickel K-edge XANES spectra. (c) presents the EDX mapping data for the NiS electrolyzed at –1.0 VSHE. In (d), the S signal intensities (2.3 keV) for NiS before (blue) and after the electrolysis at –0.5 VSHE (green) or –1.0 VSHE (red) are matched with each other for comparison. (e) The first derivative XANES spectra is shown."|Thioester Synthesis through Geoelectrochemical CO2 Fixation on Ni Sulfides|Norio Kitadai, Ryuhei Nakamura, Masahiro Yamamoto, Satoshi Okada, Wataru Takahagi, Yuko Nakano, Yoshio Takahashi, Ken Takai, Yoshi Oono|10.26434/chemrxiv.12016779.v2
385|chemrxiv_10_26434_10262912_v1_f2_s0|Gold nanoparticles on TiO2|TEM|low temperature deposition, controlled size and loading, precursor exposure time variation|Figure 2. Evolution of the morphology, Au loading, and absorbance in the visible spectrum of the Au/TiO2 obtained after 5 cycles with different precursor exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (b) ICP results Au loading as the Au exposure time increases with corresponding photos of colloidal suspensions of the Au/TiO2 nanocomposites (The dashed red line is drawn to guide the eye), (c) size distribution of the ALD-grown Au nanoparticles, (d) absorbance of the Au/TiO2 nanocomposites as obtained via DRS measurements.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
386|chemrxiv_10_26434_10262912_v1_f2_s1|Gold nanoparticles on TiO2|TEM|nanocomposites, controlled size, varied Au loading|Figure 2. Evolution of the morphology, Au loading, and absorbance in the visible spectrum of the Au/TiO2 obtained after 5 cycles with different precursor exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (b) ICP results Au loading as the Au exposure time increases with corresponding photos of colloidal suspensions of the Au/TiO2 nanocomposites (The dashed red line is drawn to guide the eye), (c) size distribution of the ALD-grown Au nanoparticles, (d) absorbance of the Au/TiO2 nanocomposites as obtained via DRS measurements.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
387|chemrxiv_10_26434_10262912_v1_f2_s3|Gold nanoparticles on TiO2 nanocomposites|TEM|low temperature (105 °C) thermal atomic layer deposition, controlled size and loading, precursor exposure times affect size distribution|Figure 2. Evolution of the morphology, Au loading, and absorbance in the visible spectrum of the Au/TiO2 obtained after 5 cycles with different precursor exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (b) ICP results Au loading as the Au exposure time increases with corresponding photos of colloidal suspensions of the Au/TiO2 nanocomposites (The dashed red line is drawn to guide the eye), (c) size distribution of the ALD-grown Au nanoparticles, (d) absorbance of the Au/TiO2 nanocomposites as obtained via DRS measurements.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
388|chemrxiv_10_26434_10262912_v1_f3_s0|Gold/TiO2 nanocomposites|TEM|low temperature ALD, controlled nanoparticle size and loading, precursors: trimethylphosphino-trimethylgold (III), co-reactants: ozone and water, fluidized bed reactor|Figure 3: Evolution of the morphology, Au loading, and chemical state of the Au/TiO2 nanocomposites obtained after 5 cycles with different ozone exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar: 20 nm), (b) evolution of the Au loading with the ozone exposure time (The dashed red line is drawn to guide the eye), (c) evolution of the chemical state of the ALD-grown Au as captured by the Au 4f region of XPS spectra. [Fitted peaks in 0 s ozone curve show different oxidation states of Au (red Au(0), green Au(I) and blue Au(III)), (d) evolution of the size distribution of the ALD-grown Au nanoparticles with increasing ozone exposure times.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
389|chemrxiv_10_26434_10262912_v1_f3_s1|Au/TiO2 nanocomposites|TEM|low temperature deposition, controlled size and loading, 5 cycles with different ozone exposure times|Figure 3: Evolution of the morphology, Au loading, and chemical state of the Au/TiO2 nanocomposites obtained after 5 cycles with different ozone exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar: 20 nm), (b) evolution of the Au loading with the ozone exposure time (The dashed red line is drawn to guide the eye), (c) evolution of the chemical state of the ALD-grown Au as captured by the Au 4f region of XPS spectra. [Fitted peaks in 0 s ozone curve show different oxidation states of Au (red Au(0), green Au(I) and blue Au(III)), (d) evolution of the size distribution of the ALD-grown Au nanoparticles with increasing ozone exposure times.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
390|chemrxiv_10_26434_10262912_v1_f3_s2|Gold nanoparticles on TiO2|TEM|low temperature ALD, controlled size and loading, thermal atomic layer deposition, fluidized bed reactor|Figure 3: Evolution of the morphology, Au loading, and chemical state of the Au/TiO2 nanocomposites obtained after 5 cycles with different ozone exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar: 20 nm), (b) evolution of the Au loading with the ozone exposure time (The dashed red line is drawn to guide the eye), (c) evolution of the chemical state of the ALD-grown Au as captured by the Au 4f region of XPS spectra. [Fitted peaks in 0 s ozone curve show different oxidation states of Au (red Au(0), green Au(I) and blue Au(III)), (d) evolution of the size distribution of the ALD-grown Au nanoparticles with increasing ozone exposure times.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
391|chemrxiv_10_26434_10262912_v1_f3_s3|Au/TiO2 nanocomposites|TEM|controlled by varying ozone exposure time, morphology evolution|Figure 3: Evolution of the morphology, Au loading, and chemical state of the Au/TiO2 nanocomposites obtained after 5 cycles with different ozone exposure times. (a) TEM micrographs of the Au/TiO2 nanocomposites (scale bar: 20 nm), (b) evolution of the Au loading with the ozone exposure time (The dashed red line is drawn to guide the eye), (c) evolution of the chemical state of the ALD-grown Au as captured by the Au 4f region of XPS spectra. [Fitted peaks in 0 s ozone curve show different oxidation states of Au (red Au(0), green Au(I) and blue Au(III)), (d) evolution of the size distribution of the ALD-grown Au nanoparticles with increasing ozone exposure times.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
392|chemrxiv_10_26434_10262912_v1_f4_s1|Au/TiO2 nanocomposites|TEM|5 cycles, different water exposure times|Figure 4: Evolution of the morphology and Au loading of the Au/TiO2 nanocomposites obtained after 5 cycles with different water exposure times. (ad) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (e) evolution of the Au loading (The dashed red line is drawn to guide the eye), (f) size distribution of the ALD-grown Au nanoparticles at different water exposure times.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
393|chemrxiv_10_26434_10262912_v1_f4_s2|Gold/TiO2 nanocomposites|TEM|5 cycles, different water exposure times|Figure 4: Evolution of the morphology and Au loading of the Au/TiO2 nanocomposites obtained after 5 cycles with different water exposure times. (ad) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (e) evolution of the Au loading (The dashed red line is drawn to guide the eye), (f) size distribution of the ALD-grown Au nanoparticles at different water exposure times.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
394|chemrxiv_10_26434_10262912_v1_f5_s0|Au/TiO2 nanocomposites|TEM|long ozone exposures, short precursor exposures, controlled particle size and loading|Figure 5: Effect of varying the number of cycles using long ozone exposures and short precursor exposures. (a-c) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (d) evolution of the Au loading with the number of cycles (The dashed red line is drawn to guide the eye), (e) Size distribution of the ALD-grown Au nanoparticles (f) Absorbance of the Au/TiO2 nanocomposites as obtained via DRS measurements.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
395|chemrxiv_10_26434_10262912_v1_f5_s2|Au/TiO2 nanocomposites|TEM|controlled particle size, low temperature deposition, fluidized bed reactor, long ozone exposures|Figure 5: Effect of varying the number of cycles using long ozone exposures and short precursor exposures. (a-c) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (d) evolution of the Au loading with the number of cycles (The dashed red line is drawn to guide the eye), (e) Size distribution of the ALD-grown Au nanoparticles (f) Absorbance of the Au/TiO2 nanocomposites as obtained via DRS measurements.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
396|chemrxiv_10_26434_10262912_v1_f5_s4|Au/TiO2 nanocomposites|TEM|controlled size and loading of gold nanoparticles, deposited using thermal atomic layer deposition, evolution of particle size with exposure time|Figure 5: Effect of varying the number of cycles using long ozone exposures and short precursor exposures. (a-c) TEM micrographs of the Au/TiO2 nanocomposites (scale bar 20 nm), (d) evolution of the Au loading with the number of cycles (The dashed red line is drawn to guide the eye), (e) Size distribution of the ALD-grown Au nanoparticles (f) Absorbance of the Au/TiO2 nanocomposites as obtained via DRS measurements.|Thermal Atomic Layer Deposition of Gold Nanoparticles: Controlled Growth and Size Selection for Photocatalysis|Fatemeh Sadat Minaye Hashemi, Fabio Grillo, Vikram Ravikumar, dominik Benz, Ankit Shekhar, Matt Griffiths, Sean Barry, J. Ruud van Ommen|10.26434/chemrxiv.10262912.v1
397|chemrxiv_10_26434_2022_62zdk_f2_s0|Cu/LPSC interfaces after lithium deposition|SEM|cryo-FIB milled, anode-free battery interface, lithium plating|Figure 2. SEM images taken after cryo-FIB milling through anode-free Cu/LPSC interfaces after lithium deposition. Images in the top row were taken near the center of each electrode sample, while the images in the bottom row were taken near the edge of the electrode. a, b) 3 mAh cm-2 of lithium deposited at 0.5 mA cm-2 in a Cu/LPSC/Li half cell. c, d) 1 mAh cm-2 deposited at 1.5 mA cm-2 in a Cu/LPSC/Li half cell. e, f) 3 mAh cm-2 deposited at 0.5 mA cm-2 in a Cu/LPSC/NMC full cell.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
398|chemrxiv_10_26434_2022_62zdk_f2_s1|Cu/LPSC interfaces with lithium deposition|SEM|cryo-FIB milling, uneven lithium plating/stripping, void formation|Figure 2. SEM images taken after cryo-FIB milling through anode-free Cu/LPSC interfaces after lithium deposition. Images in the top row were taken near the center of each electrode sample, while the images in the bottom row were taken near the edge of the electrode. a, b) 3 mAh cm-2 of lithium deposited at 0.5 mA cm-2 in a Cu/LPSC/Li half cell. c, d) 1 mAh cm-2 deposited at 1.5 mA cm-2 in a Cu/LPSC/Li half cell. e, f) 3 mAh cm-2 deposited at 0.5 mA cm-2 in a Cu/LPSC/NMC full cell.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
399|chemrxiv_10_26434_2022_62zdk_f2_s2|Cu/LPSC/Li interfaces after lithium deposition|SEM|cryo-FIB milling|Figure 2. SEM images taken after cryo-FIB milling through anode-free Cu/LPSC interfaces after lithium deposition. Images in the top row were taken near the center of each electrode sample, while the images in the bottom row were taken near the edge of the electrode. a, b) 3 mAh cm-2 of lithium deposited at 0.5 mA cm-2 in a Cu/LPSC/Li half cell. c, d) 1 mAh cm-2 deposited at 1.5 mA cm-2 in a Cu/LPSC/Li half cell. e, f) 3 mAh cm-2 deposited at 0.5 mA cm-2 in a Cu/LPSC/NMC full cell.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
400|chemrxiv_10_26434_2022_62zdk_f2_s3|Anode-free Copper/Lithium Thiophosphate (Cu/LPSC) interface with lithium deposition|SEM|cryo-FIB milled, lithium plating|Figure 2. SEM images taken after cryo-FIB milling through anode-free Cu/LPSC interfaces after lithium deposition. Images in the top row were taken near the center of each electrode sample, while the images in the bottom row were taken near the edge of the electrode. a, b) 3 mAh cm-2 of lithium deposited at 0.5 mA cm-2 in a Cu/LPSC/Li half cell. c, d) 1 mAh cm-2 deposited at 1.5 mA cm-2 in a Cu/LPSC/Li half cell. e, f) 3 mAh cm-2 deposited at 0.5 mA cm-2 in a Cu/LPSC/NMC full cell.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
401|chemrxiv_10_26434_2022_62zdk_f2_s4|Copper/Lithium6Phosphorus5Sulfur5Chloride (Cu/LPSC) interfaces|SEM|cryo-FIB milled, lithium deposition, center of sample, 3 mAh cm-2 deposited, at 0.5 mA cm-2|Figure 2. SEM images taken after cryo-FIB milling through anode-free Cu/LPSC interfaces after lithium deposition. Images in the top row were taken near the center of each electrode sample, while the images in the bottom row were taken near the edge of the electrode. a, b) 3 mAh cm-2 of lithium deposited at 0.5 mA cm-2 in a Cu/LPSC/Li half cell. c, d) 1 mAh cm-2 deposited at 1.5 mA cm-2 in a Cu/LPSC/Li half cell. e, f) 3 mAh cm-2 deposited at 0.5 mA cm-2 in a Cu/LPSC/NMC full cell.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
402|chemrxiv_10_26434_2022_62zdk_f2_s5|Copper/Lithium Thiophosphate (Cu/LPSC) interface with lithium deposition|SEM|cryo-FIB milled, lithium deposition, spatially uneven plating|Figure 2. SEM images taken after cryo-FIB milling through anode-free Cu/LPSC interfaces after lithium deposition. Images in the top row were taken near the center of each electrode sample, while the images in the bottom row were taken near the edge of the electrode. a, b) 3 mAh cm-2 of lithium deposited at 0.5 mA cm-2 in a Cu/LPSC/Li half cell. c, d) 1 mAh cm-2 deposited at 1.5 mA cm-2 in a Cu/LPSC/Li half cell. e, f) 3 mAh cm-2 deposited at 0.5 mA cm-2 in a Cu/LPSC/NMC full cell.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
403|chemrxiv_10_26434_2022_62zdk_f3_s0|Deposited lithium on a Grafoil substrate|Synchrotron X-ray tomography|grafoil used due to strong X-ray absorption of conventional current collectors, smaller diameter cell used for tomography than for other experiments|Figure 3. a) Reconstructed image slice taken from a synchrotron X-ray tomography scan of an anode-free half-cell after ~5.5 mAh cm-2 of lithium was deposited at 0.5 mA cm-2. Grafoil was used as the deposition substrate due to the strong X-ray absorption of conventional current collectors like copper and steel, and the tomography cell featured a smaller diameter than cells used for other experiments herein. b) Magnified view of the deposited lithium showing variation of lithium thickness across the interface. c) Map of the deposited lithium thickness over an 800 µm by 800 µm area of the interface. Brighter colors represent regions with thicker lithium.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
404|chemrxiv_10_26434_2022_62zdk_f1_s7|Lithium and LPSC (Lithium Phosphorus Sulfide Chloride)|Optical Microscopy|layered structure, interface between materials|Figure 1. a) Transitioning from using an excess lithium foil as the anode (left) to an anode-free configuration (right) would reduce the stack volume by ~15% and increase energy density. b) Depositing lithium metal onto copper foil at 1 mA cm-2 in an anode free Cu/LPSC/Li half cell with a stack pressure of 15 MPa. c) Depositing lithium metal onto copper foil at 0.5 mA cm-2 and 15 MPa. d) Depositing lithium metal onto copper foil at 1.5 mA cm-2 and 15 MPa. e) Charging an anode-free Cu/LPSC/NMC full cell with a cathode loading of 6 mAh cm-2 at 0.5 mA cm-2 and 15 MPa. f, g) Optical and SEM images of thick lithium layers deposited at 0.5 mA cm-2 in half cells.|Accelerated Short Circuiting in Anode-Free Solid-State Batteries Driven by Local Lithium Depletion|John Lewis, Stephanie Sandoval, Yuhgene Liu, Douglas Nelson, Sun Geun Yoon, Mengkun Tian, Pavel Shevchenko, Matthew McDowell|10.26434/chemrxiv-2022-62zdk
405|chemrxiv_10_26434_2023_p6hgf_f1_s0|Porous Gas-Diffusing Electrodes/Ionogel|SEM|carbon nanoparticles, scaffolded by hybrid ionogel, [BMIM][PF6] ionic liquid and Nafion™ polymers, gas-phase interface|Figure 1. Propylene can be separated from propane-containing gas mixture via selective capture and release of alkene molecules facilitated by a Membrane Electrode Assembly (MEA) as depicted above in the top-right. The MEA’s reaction surface consists of a layer of Porous Gas-Diffusing Electrodes that is made primarily of carbon nanoparticles scaffolded by a hybrid ionogel mixture of [BMIM][PF6] ionic liquid and Nafion™ polymers. SEM images of the porous electrode/ionogel structures are shown in the top-left. Ni(mnt)2 n species are dispersed within the iongel whose close vicinity to both the carbon electrode surface and the gas-phase interface containing propane/propylene mixture allows electrochemically modulated complexation and de-complexation with propylene via a reversible redox olefin separation process. The selective pi-bond complexation affinity between propylene and Ni(mnt)2 n, is dependent on the oxidation state of Ni(mnt)2 n as depicted in the lower-left. At an oxidation state of 0, propylene can complex to the Ni(mnt)2 species, while at an oxidation state of -2, complexation is not favored. The sample MEA is installed into an Electrochemical Flow Cell Device, as shown in the lower-right, which is connected to a potentiostat (for modulating potential in the MEA), a mass flow control meter feeding propane/propylene gas mixture or nitrogen to the MEA during appropriate phases of the experiment (refer to Figure 2.), and a GC to measure the concentration of the outlet gas stream. Because the flow cell device requires a counter electrode and a balanced ion transfer in the central Nafion-117 membrane, water oxidation and reduction were utilized on the side opposite to the gas-separating side of the flow cell.|Electrochemically Modulated Separation of Olefin-Paraffin Gas Mixtures in Membrane Electrode Assemblies|Toshihiro Akashige, Adlai Katzenberg, Daniel Frey, Debdyuti Mukherjee, Cesar  Urbina-Blanco, Brian Chen, Yoshiyuki Okamoto, Miguel Modestino|10.26434/chemrxiv-2023-p6hgf
406|chemrxiv_10_26434_2023_p6hgf_f1_s2|Porous Gas-Diffusing Electrodes/Ionogel|SEM|carbon nanoparticles, scaffolded by hybrid ionogel, containing [BMIM][PF6] ionic liquid and Nafion™ polymers|Figure 1. Propylene can be separated from propane-containing gas mixture via selective capture and release of alkene molecules facilitated by a Membrane Electrode Assembly (MEA) as depicted above in the top-right. The MEA’s reaction surface consists of a layer of Porous Gas-Diffusing Electrodes that is made primarily of carbon nanoparticles scaffolded by a hybrid ionogel mixture of [BMIM][PF6] ionic liquid and Nafion™ polymers. SEM images of the porous electrode/ionogel structures are shown in the top-left. Ni(mnt)2 n species are dispersed within the iongel whose close vicinity to both the carbon electrode surface and the gas-phase interface containing propane/propylene mixture allows electrochemically modulated complexation and de-complexation with propylene via a reversible redox olefin separation process. The selective pi-bond complexation affinity between propylene and Ni(mnt)2 n, is dependent on the oxidation state of Ni(mnt)2 n as depicted in the lower-left. At an oxidation state of 0, propylene can complex to the Ni(mnt)2 species, while at an oxidation state of -2, complexation is not favored. The sample MEA is installed into an Electrochemical Flow Cell Device, as shown in the lower-right, which is connected to a potentiostat (for modulating potential in the MEA), a mass flow control meter feeding propane/propylene gas mixture or nitrogen to the MEA during appropriate phases of the experiment (refer to Figure 2.), and a GC to measure the concentration of the outlet gas stream. Because the flow cell device requires a counter electrode and a balanced ion transfer in the central Nafion-117 membrane, water oxidation and reduction were utilized on the side opposite to the gas-separating side of the flow cell.|Electrochemically Modulated Separation of Olefin-Paraffin Gas Mixtures in Membrane Electrode Assemblies|Toshihiro Akashige, Adlai Katzenberg, Daniel Frey, Debdyuti Mukherjee, Cesar  Urbina-Blanco, Brian Chen, Yoshiyuki Okamoto, Miguel Modestino|10.26434/chemrxiv-2023-p6hgf
407|chemrxiv_10_26434_2021_j48tn_f2_s6|Titanium MOF nanoparticles|HRTEM|nanoparticulated, good colloid stability|Figure 2. a) N2 adsorption isotherms and b) PSD of the MIL-125-NH2 L:M 1.5 samples, c) TGA and d) FTIR of the bulk (B, L:M 1.5, Mod:M 0) and nanoparticulated (NP, L:M 1.5, Mod:M 30) samples, e) optical photograph of B (left) and NP (right) methanol suspensions few minutes after their preparation, f) HRTEM images of the NP sample, g) UV-Vis of the methanol NP dispersion showed in e) after 24 to 72 hours.|Surfactant-assisted synthesis of titanium nanoMOFs for thin film fabrication|María Romero-Angel, Javier Castells-Gil, Víctor Rubio-Giménez, Rob Ameloot, Sergio Tatay, Carlos Martí-Gastaldo|10.26434/chemrxiv-2021-j48tn
408|chemrxiv_10_26434_2021_j48tn_f2_s7|titanium MOF nanoparticles|HRTEM|nanoparticulated, crystalline, porous|Figure 2. a) N2 adsorption isotherms and b) PSD of the MIL-125-NH2 L:M 1.5 samples, c) TGA and d) FTIR of the bulk (B, L:M 1.5, Mod:M 0) and nanoparticulated (NP, L:M 1.5, Mod:M 30) samples, e) optical photograph of B (left) and NP (right) methanol suspensions few minutes after their preparation, f) HRTEM images of the NP sample, g) UV-Vis of the methanol NP dispersion showed in e) after 24 to 72 hours.|Surfactant-assisted synthesis of titanium nanoMOFs for thin film fabrication|María Romero-Angel, Javier Castells-Gil, Víctor Rubio-Giménez, Rob Ameloot, Sergio Tatay, Carlos Martí-Gastaldo|10.26434/chemrxiv-2021-j48tn
409|chemrxiv_10_26434_7423175_v3_f5_s7|Tetraurea macrocycle columnar aggregates|TEM|dried samples, presence of TBACl|Figure 5 Chloride binding of 2 in aqueous acetonitrile solutions. (a) 1H NMR spectra showing disappearance of TBA+ peaks (shown in red in the bottom spectra) upon mixing with 2 eqv. of 2 in 60% D2O/CD3CN containing 1% of DMSO-d6 at 298 K. The remaining peaks are from the solvent and impurities present in the solvent. (b) Scheme representation of chloride binding to columnar aggregates of 2 forming stacked sandwich complexes. Note that the exact location of the TBA+ counterions is currently unknown. (c) UV-vis titration of 2 (4.0 µM) with TBACl in 60% H2O/MeCN containing 0.2% of DMSO at 298 K. (d) TEM micrographs of dried samples of 2, prepared at 50 µM in 60% H2O/MeCN containing 5% of DMSO in the absence (left) and presence (right) of 0.5 eqv. of TBACl. See also Figures S44 and S45 for images taken at a lower magnification.|Tetraurea macrocycles: aggregation-driven binding of chloride in aqueous solutions|Xin Wu, Patrick Wang, Peter Turner, William Lewis, Osman Catal, Donald Thomas, Philip Gale|10.26434/chemrxiv.7423175.v3
